id;annee;hour;country; city;lat;Long;compagnie;lat_depart;lon_depart;lat_arrivee;lon_arrivee;plane_model;passagers;dead;story
640;01/01/1950;14;États-Unis;Utica;43.102045;-75.229997;Robinson Airlines;43.1020451;-75.2299965;40.72422;-74.172574;Douglas DC-3;23;16;Engine parts were observed falling from a height of 3,000 feet. Soon after, the plane was seen losing altitude until it crashed into trees 1.5 miles southeast of Oneida County Airport. Failure of the left engine shortly after takeoff coupled with increased drag due to loss of the left cowling and reduced power output of the right engine resulting from the high pitch position of the right propeller.
641;01/01/1988;10;Canada;Clarence-Rockland;45.483333;-75.2;Bradley Air Services;45.509062;-73.553363;45.4204213;-75.6924321;BAe-748;2;2;Struck the ground short of the runway while attempting to land.
642;01/01/1980;7;États-Unis;Philadelphie;39.95;-75.166667;Air Pennsylvania;40.9599973;-75.9744744;39.95;-75.166667;Piper PA-31-350;3;3;The aircraft flew into the vortex wake of a B727, lost control and crashed.
643;01/01/1951;14;États-Unis;Philadelphie;39.95;-75.166667;National Airlines;40.72422;-74.172574;39.95;-75.166667;Douglas DC-4-1009;28;7;The plane overshot the landing, ran into a ditch and caught fire. Pilot error in electing to land long, on a wet and snow covered runway instead of executing a missed approach.
644;01/01/1931;6;États-Unis;Camden;39.945208;-75.118833;NY, Phil., Washington AW;40.72422;-74.172574;39.945208;-75.118833;Lockheed Orion 9;5;5;Crashed onto a golf course and burst into flames after circling the airport twice to land.
645;01/01/1969;12;États-Unis;Medford;39.853649;-74.811665;Flying W Airways;39.8871178;-74.8215543;40.6027532;-75.4697592;Curtiss C-46F;2;2;Lifted off prematurely to avoid a parked aircraft and struck trees.
646;01/01/2005;15;Pérou;Pucallpa;-8.383333;-74.55;TANS Peru;-12.043333;-77.028333;-8.383333;-74.55;Boeing B-737-244;98;40;The plane was about to land at Pucallpa when it ran into strong winds from a tropical storm. The pilot tried to make an emergency landing without its landing gear on a road the jungle airport. The plane crashed, broke up and caught fire about 2 miles from the airport.
647;01/01/1988;7;États-Unis;Morristown;40.796562;-74.477318;Northeast Jet;40.6027532;-75.4697592;40.796562;-74.477318;Learjet 35A;2;1;The aircraft, on a positioning flight struck the ground short of the runway while attempting to land. Inadequate training. Improper descent rate and airspeed.
648;01/01/1986;23;États-Unis;Atlantic City;39.360611;-74.431875;Air Taxi;39.360611;-74.4318753;39.360611;-74.4318753;Cessna 414A;5;2;During takeoff the pilot was not able to pull back the control wheel more than 2 inches. He aborted the takeoff late and was not able to stop the plane before it ran off the runway and collided with a car. Delayed aborted takeoff. Restricted elevator control movement.
649;01/01/1994;21;États-Unis;Whiting;39.955367;-74.380774;Air Taxi;40.7130466;-74.0072301;39.360611;-74.4318753;Bell 206L-4;3;3;The non-instrument rated commercial pilot was en route at 2000 feet msl on a night VFR flight when he reported an inadvertent encounter with instrument meteorological conditions. The helicopter (N124NH) subsequently crashed in a wooded area while in a steep descent. Continued VFR flight into IMC.
650;01/01/1937;19;États-Unis;Lakehurst;40.013119;-74.320356;Deutsche Zeppelin Reederei;50.110884;8.6794922;40.013119;-74.320356;Zeppelin LZ-129;97;35;The airship Hindenburg caught fire and burned while being moored at Lakehurst, New Jersey. Possible causes were statidischarge which ignited leaking hydrogen or sabotage. It has been theorized that a sudden turn just before landing caused a steel cable to snap which punctured one of the hydrogen airbags. Thereafter, when mooring ropes were dropped to the ground, the cage was discharged setting up a statidischarge between the Hindenburg's outer skin and frame causing the hydrogen to ignite.
651;01/01/1989;13;États-Unis;Lacey Township;39.855153;-74.267152;Air Taxi;40.7130466;-74.0072301;39.360611;-74.4318753;Agusta A109A MK II;5;5;In-flight separation of a main rotor blade due to fatigue failure of the main rotor blade spar, which originated at a manufacturing induced scratch (tool mark) that was the result of inadequate quality control.
652;01/01/1970;19;États-Unis;Elizabeth;40.661927;-74.211653;Suburban Airlines;45.4;-71.9;40.72422;-74.172574;Cessna 402;4;4;No second in command pilot. ILS approach, descended below glide slope and hit natural gas storage tank holder at 190 ft. AGL.
653;01/01/1952;15;États-Unis;Elizabeth;40.661927;-74.211653;American Airlines;42.887691;-78.879374;40.72422;-74.172574;Convair CV-240-0;23;23;The aircraft crashed into an apartment house during its approach, 3 miles short and right of the runway. The plane crashed while level laterally but in a steep descending attitude. Most likely cause was carburetor icing. Official cause unknown.
654;01/01/1951;15;États-Unis;Elizabeth;40.661927;-74.211653;Miami Airlines;35.368611;-94.398611;40.72422;-74.172574;Curtiss Wright C-46F;56;56;Shortly after taking off from Newark Airport the control tower noticed smoke emanating from the right engine. Minutes later the aircraft gradually descended, its left wing dropped and the aircraft struck the roof of a vacant building. Hold-down studs in the number 10 cylinder of the right engine failed due to fatigue. Fire erupted at the base of the failed cylinder. Extension of the landing gear and loss of the right engine led to the aircraft stalling at the height of about 200 ft. The aircraft was also overloaded by 117 pounds. A stall with the landing gear extended following a serious loss of power from the right engine. This loss of power was caused by the failure of the hold-down studs of the No. 10 cylinder, precipitating a fire in flight which became uncontrollable.
655;01/01/1983;5;États-Unis;Newark;40.72422;-74.172574;Central Airlines;41.883229;-87.632398;40.72422;-74.172574;Learjet 25;2;2;While attempting to land, the cargo plane came in too steep and fast, bounced on landing, crashed and burned. Loss of control following ground contact due to anunstabilized approach. Impairment of the flightcrew's judgment, decision making and flying abilities by a combination of physioIogical and psychological factors.
656;01/01/1979;18;États-Unis;Newark;40.72422;-74.172574;New York Airways;40.72422;-74.172574;40.761532;-73.831114;Sikorsky S61-L;18;3;Tail rotor separated in flight shortly after takeoff. The helicopter autorotated and crashed. Fatigue fracture in tail rotor.
657;01/01/1960;10;États-Unis;Staten Island;40.580755;-74.152794;United Air Lines / Trans World Airlines;41.883229;-87.632398;40.7130466;-74.0072301;MD DC-8-11 / Lockheed 1049 S Const;128;128;A midair collision took place over Staten Island at 5,000 ft. The Connie was cleared to land at La Guardia Airport on Runway 04 when the United DC-8 struck the Connie tearing it apart. The Connie immediately crashed to the ground at Miller Army Air Field on Staten Island. One passenger was sucked out into one of the DC8s jet engines. Other passengers fell from the Connie as the spinning fuselage fell onto Staten Island. The United jet tried to make an emergency landing at La Guardia Airport but could not maintain altitude and crashed into the streets of Brooklyn. Forty-four passengers on the Constellation and eight-four passengers on the DC-8 were killed. Three passengers from the DC-8 died shortly after. One young boy, Stephen Baltz survived several days before succumbing to his injuries. Six people were also killed on the ground. The United crew entered a low-altitude holding pattern at 500 miles per hour, twice the speed it should have been going and flew past the clearance limits and airspace allocated to the flight. One of 2 VORs on the DC-8 was not functioning. Although the crew knew this, they failed to report this to the ATC, who probably would have provided extra radar assistance.
658;01/01/1956;1;États-Unis;Asbury Park;40.222884;-74.010232;Linea Aeropostal Venezolana;40.7130466;-74.0072301;10.5027833;-66.9190455;Lockheed 1049E-55 Super Constellation;74;74;About 1.5 hours after taking off from New York, the pilot radioed the No. 2 propeller was overspeeding and could not be feathered. Upon trying to return to New York the plane caught fire and crashed into the AtlantiOcean. Vibration resulting from the uncontrollable propeller caused one of the inside wing attachments to loosen or break somewhere between the fuel tank and the dump chute causing an uncontrollable fire.
659;01/01/2001;8;États-Unis;New York;40.713047;-74.00723;American Airlines;42.358056;-71.063611;34.052238;-118.243344;Boeing 767-223ER;92;92;The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the north tower of the World Trade Center between the 94th and 99th floors at approximately 450 mph. After 102 minutes, the building collapsed. It was one of four planes that were hijacked the same day.
660;01/01/2001;9;États-Unis;New York;40.713047;-74.00723;United Air Lines;42.358056;-71.063611;34.052238;-118.243344;Boeing B-767-222;65;65;The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the south tower of the World Trade Center between the 78th and 84th floors at approximately 550 mph. After 56 minutes, the building collapsed. It was one of four planes that were hijacked the same day.
661;01/01/1954;14;États-Unis;New York;40.713047;-74.00723;Linee Aeree Italiane;41.8905568;12.4942679;40.7130466;-74.0072301;Douglas DC-6B;32;26;The plane crashed into approach lights of the runway during the fourth landing attempt at Idlewild Airport, sinking into Jamaica Bay. An erratiapproach which resulted in a descent to an altitude too low to avoid striking the pier. A contributing factor was pilot fatigue due to the particular and difficult circumstances including two and one-half hours in a holding pattern.
662;01/01/1947;18;États-Unis;New York;40.713047;-74.00723;American Airlines;40.7130466;-74.0072301;42.887691;-78.879374;Douglas DC-3C;5;3;Cargo flight. Lost an engine on takeoff and decided to return to the airport. Following an attempted landing, a miss approach procedure was attempted for a second landing without sufficient air speed for single engine operation.
663;01/01/1992;21;États-Unis;New York;40.713047;-74.00723;USAir;40.7130466;-74.0072301;41.482222;-81.669722;Fokker F-28 Fellowship 4000;51;27;The plane was de-iced two times while at the gate. Thirty-five minutes elapsed between the last de-icing and takeoff during which ice accumulated on the wings. After liftoff, the plane stalled, crashed and came to rest inverted and partially submerged in Flushing Bay. Failure of the airline industry and FAA to provide flight crews with procedures compatible with departure delays in conditions conducive to airframe icing and the decision by the flight crew to take off without positive assurance that the airplane's wings were free of ice accumulation after 35 minutes of exposure to precipitation following de-icing. The ice contamination on the wings resulted in an aerodynamistall and loss of control after liftoff.
